"subDirectory_filePath","valence","arousal","eeg"
"01_02_kdh/1.png","0.3","0.1","01_02_eeg/1.npy"
"01_02_kdh/2.png","0.3","0.1","01_02_eeg/2.npy"
"01_02_kdh/3.png","0.3","0.1","01_02_eeg/3.npy"
"01_02_kdh/4.png","0.3","0.1","01_02_eeg/4.npy"
"01_02_kdh/5.png","0.3","0.1","01_02_eeg/5.npy"
"01_02_kdh/6.png","0.3","0.1","01_02_eeg/7.npy"
"01_02_kdh/7.png","0.3","0.1","01_02_eeg/6.npy"
"01_02_kdh/8.png","0.3","0.1","01_02_eeg/8.npy"
"01_02_kdh/9.png","0.3","0.1","01_02_eeg/9.npy"
"01_02_kdh/10.png","0.3","0.1","01_02_eeg/10.npy"
"01_02_kdh/11.png","0.3","0.1","01_02_eeg/11.npy"
"01_02_kdh/12.png","0.3","0.1","01_02_eeg/12.npy"
"01_02_kdh/13.png","0.3","0.1","01_02_eeg/14.npy"
"01_02_kdh/14.png","0.3","0.1","01_02_eeg/13.npy"
"01_02_kdh/15.png","0.3","0.1","01_02_eeg/16.npy"
"01_02_kdh/16.png","0.3","0.1","01_02_eeg/15.npy"
"01_02_kdh/17.png","0.3","0.1","01_02_eeg/17.npy"
"01_02_kdh/18.png","0.3","0.1","01_02_eeg/18.npy"
"01_02_kdh/19.png","0.3","0.1","01_02_eeg/19.npy"
"01_02_kdh/20.png","0.3","0.1","01_02_eeg/20.npy"
"01_02_kdh/21.png","0.3","0.1","01_02_eeg/21.npy"
"01_02_kdh/22.png","0.3","0.1","01_02_eeg/22.npy"
"01_02_kdh/23.png","0.3","0.1","01_02_eeg/23.npy"
"01_02_kdh/24.png","0.3","0.1","01_02_eeg/24.npy"
"01_02_kdh/25.png","0.3","0.1","01_02_eeg/25.npy"
"01_02_kdh/26.png","0.3","0.1","01_02_eeg/26.npy"
"01_02_kdh/27.png","0.3","0.1","01_02_eeg/27.npy"
"01_02_kdh/28.png","0.3","0.1","01_02_eeg/29.npy"
"01_02_kdh/29.png","0.3","0.1","01_02_eeg/28.npy"
"01_02_kdh/30.png","0.3","0.1","01_02_eeg/31.npy"
"01_02_kdh/31.png","0.3","0.1","01_02_eeg/30.npy"
"01_02_kdh/32.png","0.3","0.1","01_02_eeg/32.npy"
"01_02_kdh/33.png","0.3","0.1","01_02_eeg/34.npy"
"01_02_kdh/34.png","0.3","0.1","01_02_eeg/33.npy"
"01_02_kdh/35.png","0.3","0.1","01_02_eeg/35.npy"
"01_02_kdh/36.png","0.3","0.1","01_02_eeg/36.npy"
"01_02_kdh/37.png","0.3","0.1","01_02_eeg/37.npy"
"01_02_kdh/38.png","0.3","0.1","01_02_eeg/38.npy"
"01_02_kdh/39.png","0.3","0.1","01_02_eeg/39.npy"
"01_02_kdh/40.png","0.3","0.1","01_02_eeg/41.npy"
"01_02_kdh/41.png","0.3","0.1","01_02_eeg/40.npy"
"01_02_kdh/42.png","0.3","0.1","01_02_eeg/42.npy"
"01_02_kdh/43.png","0.3","0.1","01_02_eeg/43.npy"
"01_02_kdh/44.png","0.3","0.1","01_02_eeg/44.npy"
"01_02_kdh/45.png","0.3","0.1","01_02_eeg/45.npy"
"01_02_kdh/46.png","0.3","0.1","01_02_eeg/46.npy"
"01_02_kdh/47.png","0.3","0.1","01_02_eeg/48.npy"
"01_02_kdh/48.png","0.3","0.1","01_02_eeg/47.npy"
"01_02_kdh/49.png","0.3","0.1","01_02_eeg/50.npy"
"01_02_kdh/50.png","0.3","0.1","01_02_eeg/49.npy"
"01_02_kdh/51.png","0.3","0.1","01_02_eeg/51.npy"
"01_02_kdh/52.png","0.3","0.1","01_02_eeg/53.npy"
"01_02_kdh/53.png","0.3","0.1","01_02_eeg/52.npy"
"01_02_kdh/54.png","0.3","0.1","01_02_eeg/55.npy"
"01_02_kdh/55.png","0.3","0.1","01_02_eeg/54.npy"
"01_02_kdh/56.png","0.3","0.1","01_02_eeg/56.npy"
"01_02_kdh/57.png","0.3","0.1","01_02_eeg/57.npy"
"01_02_kdh/58.png","0.3","0.1","01_02_eeg/58.npy"
"01_02_kdh/59.png","0.3","0.1","01_02_eeg/59.npy"
"01_02_kdh/60.png","0.3","0.1","01_02_eeg/60.npy"
"01_02_kdh/61.png","0.3","0.1","01_02_eeg/62.npy"
"01_02_kdh/62.png","0.3","0.1","01_02_eeg/61.npy"
"01_02_kdh/63.png","0.3","0.1","01_02_eeg/64.npy"
"01_02_kdh/64.png","0.3","0.1","01_02_eeg/63.npy"
"01_02_kdh/65.png","0.3","0.1","01_02_eeg/65.npy"
"01_02_kdh/66.png","0.3","0.1","01_02_eeg/66.npy"
"01_02_kdh/67.png","0.3","0.1","01_02_eeg/67.npy"
"01_02_kdh/68.png","0.3","0.1","01_02_eeg/68.npy"
"01_02_kdh/69.png","0.3","0.1","01_02_eeg/69.npy"
"01_02_kdh/70.png","0.3","0.1","01_02_eeg/70.npy"
"01_02_kdh/71.png","0.3","0.1","01_02_eeg/71.npy"
"01_02_kdh/72.png","0.3","0.1","01_02_eeg/72.npy"
"01_02_kdh/73.png","0.3","0.1","01_02_eeg/73.npy"
"01_02_kdh/74.png","0.3","0.1","01_02_eeg/75.npy"
"01_02_kdh/75.png","0.3","0.1","01_02_eeg/74.npy"
"01_02_kdh/76.png","0.3","0.1","01_02_eeg/76.npy"
"01_02_kdh/77.png","0.3","0.1","01_02_eeg/77.npy"
"01_02_kdh/78.png","0.3","0.1","01_02_eeg/78.npy"
"01_02_kdh/79.png","0.3","0.1","01_02_eeg/79.npy"
"01_02_kdh/80.png","0.3","0.1","01_02_eeg/81.npy"
"01_02_kdh/81.png","0.3","0.1","01_02_eeg/80.npy"
"01_02_kdh/82.png","0.3","0.1","01_02_eeg/82.npy"
"01_02_kdh/83.png","0.3","0.1","01_02_eeg/83.npy"
"01_02_kdh/84.png","0.3","0.1","01_02_eeg/84.npy"
"01_02_kdh/85.png","0.3","0.1","01_02_eeg/86.npy"
"01_02_kdh/86.png","0.3","0.1","01_02_eeg/85.npy"
"01_02_kdh/87.png","0.3","0.1","01_02_eeg/87.npy"
"01_02_kdh/88.png","0.3","0.1","01_02_eeg/88.npy"
"01_02_kdh/89.png","0.3","0.1","01_02_eeg/90.npy"
"01_02_kdh/90.png","0.3","0.1","01_02_eeg/89.npy"
"01_02_kdh/91.png","0.3","0.1","01_02_eeg/91.npy"
"01_02_kdh/92.png","0.3","0.1","01_02_eeg/92.npy"
"01_02_kdh/93.png","0.3","0.1","01_02_eeg/94.npy"
"01_02_kdh/94.png","0.3","0.1","01_02_eeg/93.npy"
"01_02_kdh/95.png","0.3","0.1","01_02_eeg/95.npy"
"01_02_kdh/96.png","0.3","0.1","01_02_eeg/96.npy"
"01_02_kdh/97.png","0.3","0.1","01_02_eeg/97.npy"
"01_02_kdh/98.png","0.3","0.1","01_02_eeg/98.npy"
"01_02_kdh/99.png","0.3","0.1","01_02_eeg/99.npy"
"01_02_kdh/100.png","0.3","0.1","01_02_eeg/100.npy"
"01_02_kdh/101.png","0.3","0.1","01_02_eeg/101.npy"
"01_02_kdh/102.png","0.3","0.1","01_02_eeg/102.npy"
"01_02_kdh/103.png","0.3","0.1","01_02_eeg/103.npy"
"01_02_kdh/104.png","0.3","0.1","01_02_eeg/104.npy"
"01_02_kdh/105.png","0.3","0.1","01_02_eeg/106.npy"
"01_02_kdh/106.png","0.3","0.1","01_02_eeg/105.npy"
