"subDirectory_filePath","valence","arousal","eeg"
"11_03_jsy/1.png","-0.1","0.6","11_03_eeg/1.npy"
"11_03_jsy/2.png","-0.1","0.6","11_03_eeg/2.npy"
"11_03_jsy/3.png","-0.1","0.6","11_03_eeg/3.npy"
"11_03_jsy/4.png","-0.1","0.6","11_03_eeg/4.npy"
"11_03_jsy/5.png","-0.1","0.6","11_03_eeg/5.npy"
"11_03_jsy/6.png","-0.1","0.6","11_03_eeg/6.npy"
"11_03_jsy/7.png","-0.1","0.6","11_03_eeg/8.npy"
"11_03_jsy/8.png","-0.1","0.6","11_03_eeg/7.npy"
"11_03_jsy/9.png","-0.1","0.6","11_03_eeg/9.npy"
"11_03_jsy/10.png","-0.1","0.6","11_03_eeg/10.npy"
"11_03_jsy/11.png","-0.1","0.6","11_03_eeg/11.npy"
"11_03_jsy/12.png","-0.1","0.6","11_03_eeg/13.npy"
"11_03_jsy/13.png","-0.1","0.6","11_03_eeg/12.npy"
"11_03_jsy/14.png","-0.1","0.6","11_03_eeg/14.npy"
"11_03_jsy/15.png","-0.1","0.6","11_03_eeg/16.npy"
"11_03_jsy/16.png","-0.1","0.6","11_03_eeg/15.npy"
"11_03_jsy/17.png","-0.1","0.6","11_03_eeg/17.npy"
"11_03_jsy/18.png","-0.1","0.6","11_03_eeg/18.npy"
"11_03_jsy/19.png","-0.1","0.6","11_03_eeg/19.npy"
"11_03_jsy/20.png","-0.1","0.6","11_03_eeg/20.npy"
"11_03_jsy/21.png","-0.1","0.6","11_03_eeg/21.npy"
"11_03_jsy/22.png","-0.1","0.6","11_03_eeg/22.npy"
"11_03_jsy/23.png","-0.1","0.6","11_03_eeg/23.npy"
"11_03_jsy/24.png","-0.1","0.6","11_03_eeg/24.npy"
"11_03_jsy/25.png","-0.1","0.6","11_03_eeg/25.npy"
"11_03_jsy/26.png","-0.1","0.6","11_03_eeg/26.npy"
"11_03_jsy/27.png","-0.1","0.6","11_03_eeg/27.npy"
"11_03_jsy/28.png","-0.1","0.6","11_03_eeg/28.npy"
"11_03_jsy/29.png","-0.1","0.6","11_03_eeg/29.npy"
"11_03_jsy/30.png","-0.1","0.6","11_03_eeg/30.npy"
"11_03_jsy/31.png","-0.1","0.6","11_03_eeg/31.npy"
"11_03_jsy/32.png","-0.1","0.6","11_03_eeg/32.npy"
"11_03_jsy/33.png","-0.1","0.6","11_03_eeg/33.npy"
"11_03_jsy/34.png","-0.1","0.6","11_03_eeg/35.npy"
"11_03_jsy/35.png","-0.1","0.6","11_03_eeg/34.npy"
"11_03_jsy/36.png","-0.1","0.6","11_03_eeg/36.npy"
"11_03_jsy/37.png","-0.1","0.6","11_03_eeg/37.npy"
"11_03_jsy/38.png","-0.1","0.6","11_03_eeg/38.npy"
"11_03_jsy/39.png","-0.1","0.6","11_03_eeg/40.npy"
"11_03_jsy/40.png","-0.1","0.6","11_03_eeg/39.npy"
"11_03_jsy/41.png","-0.1","0.6","11_03_eeg/42.npy"
"11_03_jsy/42.png","-0.1","0.6","11_03_eeg/41.npy"
"11_03_jsy/43.png","-0.1","0.6","11_03_eeg/43.npy"
"11_03_jsy/44.png","-0.1","0.6","11_03_eeg/44.npy"
"11_03_jsy/45.png","-0.1","0.6","11_03_eeg/45.npy"
"11_03_jsy/46.png","-0.1","0.6","11_03_eeg/46.npy"
"11_03_jsy/47.png","-0.1","0.6","11_03_eeg/47.npy"
"11_03_jsy/48.png","-0.1","0.6","11_03_eeg/48.npy"
"11_03_jsy/49.png","-0.1","0.6","11_03_eeg/49.npy"
"11_03_jsy/50.png","-0.1","0.6","11_03_eeg/50.npy"
"11_03_jsy/51.png","-0.1","0.6","11_03_eeg/52.npy"
"11_03_jsy/52.png","-0.1","0.6","11_03_eeg/51.npy"
"11_03_jsy/53.png","-0.1","0.6","11_03_eeg/53.npy"
"11_03_jsy/54.png","-0.1","0.6","11_03_eeg/54.npy"
"11_03_jsy/55.png","-0.1","0.6","11_03_eeg/56.npy"
"11_03_jsy/56.png","-0.1","0.6","11_03_eeg/55.npy"
"11_03_jsy/57.png","-0.1","0.6","11_03_eeg/57.npy"
"11_03_jsy/58.png","-0.1","0.6","11_03_eeg/58.npy"
"11_03_jsy/59.png","-0.1","0.6","11_03_eeg/59.npy"
"11_03_jsy/60.png","-0.1","0.6","11_03_eeg/60.npy"
"11_03_jsy/61.png","-0.1","0.6","11_03_eeg/61.npy"
"11_03_jsy/62.png","-0.1","0.6","11_03_eeg/62.npy"
"11_03_jsy/63.png","-0.1","0.6","11_03_eeg/63.npy"
"11_03_jsy/64.png","-0.1","0.6","11_03_eeg/64.npy"
"11_03_jsy/65.png","-0.1","0.6","11_03_eeg/65.npy"
"11_03_jsy/66.png","-0.1","0.6","11_03_eeg/66.npy"
"11_03_jsy/67.png","-0.1","0.6","11_03_eeg/67.npy"
"11_03_jsy/68.png","-0.1","0.6","11_03_eeg/68.npy"
"11_03_jsy/69.png","-0.1","0.6","11_03_eeg/69.npy"
"11_03_jsy/70.png","-0.1","0.6","11_03_eeg/70.npy"
"11_03_jsy/71.png","-0.1","0.6","11_03_eeg/71.npy"
"11_03_jsy/72.png","-0.1","0.6","11_03_eeg/73.npy"
"11_03_jsy/73.png","-0.1","0.6","11_03_eeg/72.npy"
"11_03_jsy/74.png","-0.1","0.6","11_03_eeg/74.npy"
"11_03_jsy/75.png","-0.1","0.6","11_03_eeg/75.npy"
"11_03_jsy/76.png","-0.1","0.6","11_03_eeg/76.npy"
"11_03_jsy/77.png","-0.1","0.6","11_03_eeg/78.npy"
"11_03_jsy/78.png","-0.1","0.6","11_03_eeg/77.npy"
"11_03_jsy/79.png","-0.1","0.6","11_03_eeg/79.npy"
"11_03_jsy/80.png","-0.1","0.6","11_03_eeg/80.npy"
"11_03_jsy/81.png","-0.1","0.6","11_03_eeg/81.npy"
"11_03_jsy/82.png","-0.1","0.6","11_03_eeg/83.npy"
"11_03_jsy/83.png","-0.1","0.6","11_03_eeg/82.npy"
"11_03_jsy/84.png","-0.1","0.6","11_03_eeg/84.npy"
"11_03_jsy/85.png","-0.1","0.6","11_03_eeg/85.npy"
"11_03_jsy/86.png","-0.1","0.6","11_03_eeg/86.npy"
"11_03_jsy/87.png","-0.1","0.6","11_03_eeg/87.npy"
"11_03_jsy/88.png","-0.1","0.6","11_03_eeg/88.npy"
"11_03_jsy/89.png","-0.1","0.6","11_03_eeg/89.npy"
"11_03_jsy/90.png","-0.1","0.6","11_03_eeg/90.npy"
"11_03_jsy/91.png","-0.1","0.6","11_03_eeg/91.npy"
"11_03_jsy/92.png","-0.1","0.6","11_03_eeg/93.npy"
"11_03_jsy/93.png","-0.1","0.6","11_03_eeg/92.npy"
"11_03_jsy/94.png","-0.1","0.6","11_03_eeg/95.npy"
"11_03_jsy/95.png","-0.1","0.6","11_03_eeg/94.npy"
"11_03_jsy/96.png","-0.1","0.6","11_03_eeg/96.npy"
"11_03_jsy/97.png","-0.1","0.6","11_03_eeg/98.npy"
"11_03_jsy/98.png","-0.1","0.6","11_03_eeg/97.npy"
"11_03_jsy/99.png","-0.1","0.6","11_03_eeg/99.npy"
"11_03_jsy/100.png","-0.1","0.6","11_03_eeg/100.npy"
"11_03_jsy/101.png","-0.1","0.6","11_03_eeg/102.npy"
"11_03_jsy/102.png","-0.1","0.6","11_03_eeg/101.npy"
"11_03_jsy/103.png","-0.1","0.6","11_03_eeg/103.npy"
"11_03_jsy/104.png","-0.1","0.6","11_03_eeg/104.npy"
"11_03_jsy/105.png","-0.1","0.6","11_03_eeg/105.npy"
"11_03_jsy/106.png","-0.1","0.6","11_03_eeg/106.npy"
"11_03_jsy/107.png","-0.1","0.6","11_03_eeg/107.npy"
"11_03_jsy/108.png","-0.1","0.6","11_03_eeg/108.npy"
"11_03_jsy/109.png","-0.1","0.6","11_03_eeg/109.npy"
"11_03_jsy/110.png","-0.1","0.6","11_03_eeg/110.npy"
"11_03_jsy/111.png","-0.1","0.6","11_03_eeg/112.npy"
"11_03_jsy/112.png","-0.1","0.6","11_03_eeg/111.npy"
"11_03_jsy/113.png","-0.1","0.6","11_03_eeg/113.npy"
"11_03_jsy/114.png","-0.1","0.6","11_03_eeg/114.npy"
"11_03_jsy/115.png","-0.1","0.6","11_03_eeg/115.npy"
"11_03_jsy/116.png","-0.1","0.6","11_03_eeg/116.npy"
"11_03_jsy/117.png","-0.1","0.6","11_03_eeg/117.npy"
"11_03_jsy/118.png","-0.1","0.6","11_03_eeg/118.npy"
"11_03_jsy/119.png","-0.1","0.6","11_03_eeg/120.npy"
"11_03_jsy/120.png","-0.1","0.6","11_03_eeg/119.npy"
"11_03_jsy/121.png","-0.1","0.6","11_03_eeg/121.npy"
"11_03_jsy/122.png","-0.1","0.6","11_03_eeg/122.npy"
"11_03_jsy/123.png","-0.1","0.6","11_03_eeg/123.npy"
"11_03_jsy/124.png","-0.1","0.6","11_03_eeg/125.npy"
"11_03_jsy/125.png","-0.1","0.6","11_03_eeg/124.npy"
"11_03_jsy/126.png","-0.1","0.6","11_03_eeg/126.npy"
"11_03_jsy/127.png","-0.1","0.6","11_03_eeg/127.npy"
"11_03_jsy/128.png","-0.1","0.6","11_03_eeg/128.npy"
"11_03_jsy/129.png","-0.1","0.6","11_03_eeg/129.npy"
"11_03_jsy/130.png","-0.1","0.6","11_03_eeg/130.npy"
"11_03_jsy/131.png","-0.1","0.6","11_03_eeg/131.npy"
"11_03_jsy/132.png","-0.1","0.6","11_03_eeg/132.npy"
"11_03_jsy/133.png","-0.1","0.6","11_03_eeg/133.npy"
"11_03_jsy/134.png","-0.1","0.6","11_03_eeg/134.npy"
"11_03_jsy/135.png","-0.1","0.6","11_03_eeg/135.npy"
"11_03_jsy/136.png","-0.1","0.6","11_03_eeg/136.npy"
"11_03_jsy/137.png","-0.1","0.6","11_03_eeg/137.npy"
"11_03_jsy/138.png","-0.1","0.6","11_03_eeg/138.npy"
"11_03_jsy/139.png","-0.1","0.6","11_03_eeg/139.npy"
"11_03_jsy/140.png","-0.1","0.6","11_03_eeg/140.npy"
"11_03_jsy/141.png","-0.1","0.6","11_03_eeg/141.npy"
"11_03_jsy/142.png","-0.1","0.6","11_03_eeg/142.npy"
"11_03_jsy/143.png","-0.1","0.6","11_03_eeg/143.npy"
"11_03_jsy/144.png","-0.1","0.6","11_03_eeg/144.npy"
"11_03_jsy/145.png","-0.1","0.6","11_03_eeg/145.npy"
"11_03_jsy/146.png","-0.1","0.6","11_03_eeg/146.npy"
"11_03_jsy/147.png","-0.1","0.6","11_03_eeg/147.npy"
"11_03_jsy/148.png","-0.1","0.6","11_03_eeg/148.npy"
"11_03_jsy/149.png","-0.1","0.6","11_03_eeg/149.npy"
"11_03_jsy/150.png","-0.1","0.6","11_03_eeg/150.npy"
