"subDirectory_filePath","valence","arousal","eeg"
"06_02_pjy/1.png","0.3","0.1","06_02_eeg/1.npy"
"06_02_pjy/2.png","0.3","0.1","06_02_eeg/2.npy"
"06_02_pjy/3.png","0.3","0.1","06_02_eeg/3.npy"
"06_02_pjy/4.png","0.3","0.1","06_02_eeg/4.npy"
"06_02_pjy/5.png","0.3","0.1","06_02_eeg/5.npy"
"06_02_pjy/6.png","0.3","0.1","06_02_eeg/6.npy"
"06_02_pjy/7.png","0.3","0.1","06_02_eeg/7.npy"
"06_02_pjy/8.png","0.3","0.1","06_02_eeg/8.npy"
"06_02_pjy/9.png","0.3","0.1","06_02_eeg/9.npy"
"06_02_pjy/10.png","0.3","0.1","06_02_eeg/10.npy"
"06_02_pjy/11.png","0.3","0.1","06_02_eeg/11.npy"
"06_02_pjy/12.png","0.3","0.1","06_02_eeg/12.npy"
"06_02_pjy/13.png","0.3","0.1","06_02_eeg/13.npy"
"06_02_pjy/14.png","0.3","0.1","06_02_eeg/14.npy"
"06_02_pjy/15.png","0.3","0.1","06_02_eeg/15.npy"
"06_02_pjy/16.png","0.3","0.1","06_02_eeg/17.npy"
"06_02_pjy/17.png","0.3","0.1","06_02_eeg/16.npy"
"06_02_pjy/18.png","0.3","0.1","06_02_eeg/18.npy"
"06_02_pjy/19.png","0.3","0.1","06_02_eeg/19.npy"
"06_02_pjy/20.png","0.3","0.1","06_02_eeg/21.npy"
"06_02_pjy/21.png","0.3","0.1","06_02_eeg/20.npy"
"06_02_pjy/22.png","0.3","0.1","06_02_eeg/22.npy"
"06_02_pjy/23.png","0.3","0.1","06_02_eeg/23.npy"
"06_02_pjy/24.png","0.3","0.1","06_02_eeg/24.npy"
"06_02_pjy/25.png","0.3","0.1","06_02_eeg/25.npy"
"06_02_pjy/26.png","0.3","0.1","06_02_eeg/26.npy"
"06_02_pjy/27.png","0.3","0.1","06_02_eeg/27.npy"
"06_02_pjy/28.png","0.3","0.1","06_02_eeg/29.npy"
"06_02_pjy/29.png","0.3","0.1","06_02_eeg/28.npy"
"06_02_pjy/30.png","0.3","0.1","06_02_eeg/30.npy"
"06_02_pjy/31.png","0.3","0.1","06_02_eeg/31.npy"
"06_02_pjy/32.png","0.3","0.1","06_02_eeg/32.npy"
"06_02_pjy/33.png","0.3","0.1","06_02_eeg/33.npy"
"06_02_pjy/34.png","0.3","0.1","06_02_eeg/34.npy"
"06_02_pjy/35.png","0.3","0.1","06_02_eeg/35.npy"
"06_02_pjy/36.png","0.3","0.1","06_02_eeg/36.npy"
"06_02_pjy/37.png","0.3","0.1","06_02_eeg/37.npy"
"06_02_pjy/38.png","0.3","0.1","06_02_eeg/38.npy"
"06_02_pjy/39.png","0.3","0.1","06_02_eeg/39.npy"
"06_02_pjy/40.png","0.3","0.1","06_02_eeg/40.npy"
"06_02_pjy/41.png","0.3","0.1","06_02_eeg/41.npy"
"06_02_pjy/42.png","0.3","0.1","06_02_eeg/42.npy"
"06_02_pjy/43.png","0.3","0.1","06_02_eeg/43.npy"
"06_02_pjy/44.png","0.3","0.1","06_02_eeg/44.npy"
"06_02_pjy/45.png","0.3","0.1","06_02_eeg/45.npy"
"06_02_pjy/46.png","0.3","0.1","06_02_eeg/46.npy"
